"nom_lieu";"raison_sociale";"statut";"type_declarant";"code_postal";"departement";"region";"code_naf";"numero";"date_validite";"latitude";"longitude"
"salle des fêtes de Conty";"TE-O-SOLEIL";"Valide";"une association de loi 1901 ou 1908";"80160";"Somme";"Hauts-de-France";"94.99Z";"1-000569";"2025-06-19";"49.753998563053635";"2.080726757040451"
"Casino Barriere de Saint Malo";"SOCIETE FERMIERE CASINO ST MALO";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"35400";"Ille-et-Vilaine";"Bretagne";"92.00Z";"1-000581";"2025-06-19";"48.6529116566471";"-2.038770909616357"
"Théâtre National Populaire (TNP) / Grand Théâtre";"THEATRE DE LA CITE VILLEURBANNE";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"69100";"Rhône";"Auvergne-Rhône-Alpes";"90.01Z";"1-000583";"2025-06-19";"45.75690010721998";"4.876350830962694"
"camping de l'Atlantique";"CAMPING DE L ATLANTIQUE";"Valide";"";"29170";"Finistère";"Bretagne";"55.30Z";"1-000584";"2025-06-19";"47.89015113980103";"-4.045623195446899"
"La Chaudronnerie";"SNC LA CHAUDRONNERIE";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"13600";"Bouches-du-Rhône";"Provence-Alpes-Côte d'Azur";"90.04Z";"PLATESV-R-2020-007999";"2025-06-19";"43.16181270722945";"5.615007113330479"
"bistrot de la galine";"ANGELIS";"Valide";"";"13210";"Bouches-du-Rhône";"Provence-Alpes-Côte d'Azur";"56.10A";"PLATESV-D-2020-000927";"2025-06-20";"43.753236353056025";"4.832478240531381"
"Chez Mary et Pierre-Yves";"CHEZ MARY";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"44170";"Loire-Atlantique";"Pays-de-la-Loire";"56.10A";"1-000598";"2025-06-20";"47.50064557820176";"-1.732180051888717"
"Le Leurre";"LE LEURRE";"Valide";"une association de loi 1901 ou 1908";"50400";"Manche";"Normandie";"90.01Z";"PLATESV-D-2020-002980";"2025-07-02";"48.851080112612145";"-1.541098022721326"
"Théâtre Les Arts";"COMMUNE DE CLUNY";"Valide";"un organisme public ou mixte";"71250";"Saône-et-Loire";"Bourgogne-Franche-Comté";"84.11Z";"PLATESV-R-2020-007007";"2025-06-20";"46.511639092321936";"4.660002088224076"
"Château de Fléville";"VOIX ET LUMIERE DE JEHANNE";"Valide";"une association de loi 1901 ou 1908";"54710";"Vosges";"Grand-Est";"90.01Z";"1-000609";"2025-06-20";"48.37343092057804";"5.749083345236377"
"Maîtrise des Hauts de Seine";"MAITRISE HAUTS DE SEINE";"Valide";"une association de loi 1901 ou 1908";"92100";"Hauts-de-Seine";"Île-de-France";"85.52Z";"1-000611";"2025-06-20";"48.821548554453";"2.236107248947369"
"MEDIATHEQUE SIMONE VEIL";"COMMUNE DE LA CIOTAT";"Valide";"un organisme public ou mixte";"13600";"Bouches-du-Rhône";"Provence-Alpes-Côte d'Azur";"84.11Z";"1-000626";"2025-06-21";"43.16181270722945";"5.615007113330479"
"Théâtre National Populaire (TNP) / Petit Théâtre";"THEATRE DE LA CITE VILLEURBANNE";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"69100";"Rhône";"Auvergne-Rhône-Alpes";"90.01Z";"1-000631";"2025-06-21";"45.75690010721998";"4.876350830962694"
"CONSERVATOIRE ZINO FRANCESCATTI";"COMMUNE DE LA CIOTAT";"Valide";"un organisme public ou mixte";"13600";"Bouches-du-Rhône";"Provence-Alpes-Côte d'Azur";"84.11Z";"1-000633";"2025-06-21";"43.16181270722945";"5.615007113330479"
"THEATRE DE LA MER";"COMMUNE DE LA CIOTAT";"Valide";"un organisme public ou mixte";"13600";"Bouches-du-Rhône";"Provence-Alpes-Côte d'Azur";"84.11Z";"1-000635";"2025-06-21";"43.16181270722945";"5.615007113330479"
"IL GRANDE";"ITALIAN STYLE PALM BEACH";"Invalide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"06400";"Alpes-Maritimes";"Provence-Alpes-Côte d'Azur";"56.10A";"1-000640";"";"43.50629692028842";"7.057098593270103"
"La Grange café";"SMCGI";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"56000";"Morbihan";"Bretagne";"68.20B";"1-000641";"2025-06-21";"47.67434998293018";"-2.797965785522897"
"THEATRE MONTPARNASSE";"SOCIETE DU THEATRE MONTPARNASSE";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"75014";"Paris";"Île-de-France";"90.01Z";"PLATESV-R-2020-005058";"2025-06-27";"48.840246627980314";"2.334862059021432"
"Centre Chorégraphique National de Rillieux-la-Pape - CCNR";"CENTRE CHOREGRAPHIQUE NATIONAL DE RILLIEUX LA PAPE";"Valide";"une association de loi 1901 ou 1908";"69140";"Rhône";"Auvergne-Rhône-Alpes";"90.01Z";"1-000654";"2025-07-04";"45.857659169484165";"4.900979420113702"
"Petit Montparnasse";"SARL DU PETIT MONTPARNASSE";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"75014";"Paris";"Île-de-France";"90.04Z";"PLATESV-R-2020-004819";"2025-06-21";"48.840246627980314";"2.334862059021432"
"Théâtre des Clochards Célestes";"THEATRE LES CLOCHARDS CELESTES";"Invalide";"une association de loi 1901 ou 1908";"69001";"Rhône";"Auvergne-Rhône-Alpes";"90.04Z";"PLATESV-R-2020-004936";"";"45.76626798822045";"4.839757825182551"
"Espace Valentré";"COMMUNE DE CAHORS";"Valide";"un organisme public ou mixte";"46000";"Lot";"Occitanie";"84.11Z";"PLATESV-R-2020-006035";"2025-06-21";"44.429127541545704";"1.504912036849355"
"Scène Méditerranée";"SCENE MEDITERRANEE";"Valide";"une association de loi 1901 ou 1908";"13003";"Bouches-du-Rhône";"Provence-Alpes-Côte d'Azur";"90.01Z";"1-000659";"2025-06-21";"43.30147515431675";"5.373995476042468"
"LA TRINQUETTE";"VAL PELENS ACTIVITES";"Invalidé";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"06230";"Alpes-Maritimes";"Provence-Alpes-Côte d'Azur";"56.30Z";"PLATESV-D-2019-002000";"";"43.69626624268494";"7.30399837295256"
"Théâtre de Cahors";"COMMUNE DE CAHORS";"Valide";"un organisme public ou mixte";"46000";"Lot";"Occitanie";"84.11Z";"PLATESV-R-2020-006019";"2025-06-21";"44.429127541545704";"1.504912036849355"
"Lieux partenaires ou théâtre d'accueil ( en cours de confirmation)";"COMPAGNIE LES AILES DU CARROUSEL";"Invalide";"une association de loi 1901 ou 1908";"84000";"Hauts-de-Seine";"Île-de-France";"90.01Z";"1-000668";"";"48.776101996398";"2.226553884283136"
"SARL LUZ GRAND HOTEL";"LUZ GRAND HOTEL";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"64500";"Pyrénées-Atlantiques";"Nouvelle-Aquitaine";"55.10Z";"1-000673";"2025-07-13";"43.414376003950764";"-1.599647916280596"
"Chapiteau du Collectif Sismique";"COLLECTIF SISMIQUE";"Valide";"une association de loi 1901 ou 1908";"07400";"Ardèche";"Auvergne-Rhône-Alpes";"90.01Z";"1-000680";"2025-07-17";"44.67082603956004";"4.643276042117631"
"La Nuit Sans Fin";"STEREOPHOBIE";"Invalide";"une association de loi 1901 ou 1908";"85710";"Vendée";"Pays-de-la-Loire";"90.01Z";"1-000683";"";"46.86441527779036";"-1.790112181005295"
"LE SCENACLE";"LE SCENACLE";"Invalide";"une association de loi 1901 ou 1908";"25000";"Doubs";"Bourgogne-Franche-Comté";"90.01Z";"PLATESV-R-2021-011316";"";"47.30953561102635";"6.036162144254003"
"restau bar au bout du monde";"RESTAU-BAR AU BOUT DU MONDE";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"97300";"Guyane";"Guyane";"56.10A";"1-000702";"2025-06-22";"4.888725277503362";"-52.16859075648807"
"cafe de la gare";"JPT SPECTACLES";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"75004";"Paris";"Île-de-France";"90.04Z";"PLATESV-R-2020-004317";"2025-06-23";"48.85385160196693";"2.368965669064553"
"Espace plein air de la salle des fêtes de Revelles";"R4 RENCONTRE ROCK'N ROLL A REVELLES";"Valide";"une association de loi 1901 ou 1908";"80540";"Somme";"Hauts-de-France";"94.99Z";"1-000733";"2025-06-25";"49.87764423474647";"2.087388477488715"
"CASINO DE DAX";"SOCIETE D'EXPANSION TOURISTIQUE DE DAX";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"40100";"Landes";"Nouvelle-Aquitaine";"92.00Z";"1-000737";"2025-06-25";"43.72893896597716";"-1.025916517741696"
"Auditorium Campra, Conservatoire Darius Milhaud";"COMMUNE D AIX EN PROVENCE";"Valide";"un organisme public ou mixte";"13100";"Bouches-du-Rhône";"Provence-Alpes-Côte d'Azur";"84.11Z";"1-000740";"2025-06-25";"43.512527059246544";"5.479472010409835"
"Théâtre Espace Enfance Jeunesse";"COMMUNE D AIX EN PROVENCE";"Valide";"un organisme public ou mixte";"13100";"Bouches-du-Rhône";"Provence-Alpes-Côte d'Azur";"84.11Z";"1-000743";"2025-06-25";"43.512527059246544";"5.479472010409835"
"DOCK B";"LES DOCKS DE PANTIN";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"93500";"Paris";"Île-de-France";"70.10Z";"1-000746";"2025-07-03";"48.85870400054469";"2.414701692063775"
"Amphithéâtre de La Manufacture";"COMMUNE D AIX EN PROVENCE";"Valide";"un organisme public ou mixte";"13090";"Bouches-du-Rhône";"Provence-Alpes-Côte d'Azur";"84.11Z";"1-000749";"2025-06-25";"43.512527059246544";"5.479472010409835"
"Théâtre du Bois de l'Aune";"COMMUNE D AIX EN PROVENCE";"Valide";"un organisme public ou mixte";"13090";"Bouches-du-Rhône";"Provence-Alpes-Côte d'Azur";"84.11Z";"1-000750";"2025-06-25";"43.512527059246544";"5.479472010409835"
"LE TREFLE";"COMMUNE DE SOISY-SOUS-MONTMORENCY";"Valide";"un organisme public ou mixte";"95230";"Val-d'Oise";"Île-de-France";"84.11Z";"1-000757";"2025-06-25";"48.97736855255695";"2.307001228065325"
"AUVERGNE EVENEMENTS";"AUVERGNE EVENEMENTS";"Invalidé";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"63800";"Puy-de-Dôme";"Auvergne-Rhône-Alpes";"82.30Z";"1-000768";"";"45.7314286654086";"3.260912496227867"
"BANANA CAFE";"PALOAN";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"75001";"Paris";"Île-de-France";"56.30Z";"1-000770";"2025-06-26";"48.86957652370996";"2.325888016639641"
"restaurant bossa nova";"BOSSA NOVA";"Invalide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"31000";"Haute-Garonne";"Occitanie";"70.10Z";"1-000775";"";"43.57981812964412";"1.504687928408735"
"THEATRE LE LIBURNIA";"COMMUNE DE LIBOURNE";"Valide";"un organisme public ou mixte";"33500";"Gironde";"Nouvelle-Aquitaine";"90.01Z";"1-000779";"2025-06-25";"44.94113153284839";"-0.207936346206726"
"THÉÂTRE DES BÉLIERS PARISIENS";"SUDDEN THEATRE";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"75018";"Paris";"Île-de-France";"90.01Z";"1-000788";"2025-06-25";"48.9011472414796";"2.335171130235882"
"Centre Albert Camus (CAC),";"COMMUNE DE SEMEAC";"Valide";"un organisme public ou mixte";"65600";"Hautes-Pyrénées";"Occitanie";"84.11Z";"1-000789";"2025-06-25";"43.238185206629964";"0.119329399445425"
"Le Carré Sainte Maxime";"LE CARRE SAINTE-MAXIME";"Valide";"un organisme public ou mixte";"83120";"Var";"Provence-Alpes-Côte d'Azur";"90.04Z";"1-000790";"2025-06-25";"43.31458471805569";"6.686882498464565"
"Musée des Arts Asiatiques";"DEPARTEMENT DES ALPES MARITIMES";"Valide";"un organisme public ou mixte";"06000";"Alpes-Maritimes";"Provence-Alpes-Côte d'Azur";"84.11Z";"1-000825";"2025-06-26";"43.72368306630774";"7.321258346758294"
"Théâtre des Clochards Célestes";"THEATRE LES CLOCHARDS CELESTES";"Valide";"une association de loi 1901 ou 1908";"69001";"Rhône";"Auvergne-Rhône-Alpes";"90.04Z";"1-000826";"2025-06-26";"45.76626798822045";"4.839757825182551"
"Médiathèque";"DEPARTEMENT DES ALPES MARITIMES";"Valide";"un organisme public ou mixte";"06450";"Alpes-Maritimes";"Provence-Alpes-Côte d'Azur";"84.11Z";"1-000832";"2025-06-26";"43.72368306630774";"7.321258346758294"
"mixt";"MIXT";"Valide";"un organisme public ou mixte";"44000";"Loire-Atlantique";"Pays-de-la-Loire";"90.01Z";"1-000834";"2025-12-03";"47.22792826416092";"-1.478964872839054"
"CASINO DE PARIS";"CASINO DE PARIS";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"75009";"Paris";"Île-de-France";"90.01Z";"1-000842";"2025-06-26";"48.88345508678249";"2.327164725373034"
"COMEDIE D'AIX";"COMEDIE D'AIX";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"13100";"Bouches-du-Rhône";"Provence-Alpes-Côte d'Azur";"90.01Z";"1-000850";"2025-06-26";"43.512527059246544";"5.479472010409835"
"RockyPop Grenoble";"HCG";"Invalide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"38000";"Haute-Savoie";"Auvergne-Rhône-Alpes";"55.10Z";"1-000855";"";"45.84258738229486";"6.843463992602143"
"La lune rousse";"LA LUNE ROUSSE";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"50510";"Manche";"Normandie";"56.30Z";"1-000857";"2025-06-26";"48.848144743597274";"-1.421741389002154"
"La lune rousse";"LA LUNE ROUSSE";"Invalide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"50510";"Manche";"Normandie";"56.30Z";"1-000858";"";"48.848144743597274";"-1.421741389002154"
"Theâtre Antoine Vitez - scène d'Ivry";"THEATRE D'IVRY ANTOINE VITEZ";"Valide";"un organisme public ou mixte";"94200";"Val-de-Marne";"Île-de-France";"90.04Z";"1-000860";"2025-07-10";"48.81655726436135";"2.40940041287323"
"Palais des Rois Sardes";"DEPARTEMENT DES ALPES MARITIMES";"Valide";"un organisme public ou mixte";"06300";"Alpes-Maritimes";"Provence-Alpes-Côte d'Azur";"84.11Z";"1-000861";"2025-06-26";"43.72368306630774";"7.321258346758294"
"Espace Laure ECARD";"DEPARTEMENT DES ALPES MARITIMES";"Valide";"un organisme public ou mixte";"06300";"Alpes-Maritimes";"Provence-Alpes-Côte d'Azur";"84.11Z";"1-000862";"2025-06-26";"43.72368306630774";"7.321258346758294"
"Smile Comedy CLub";"SMILE COMEDY CLUB";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"44000";"Loire-Atlantique";"Pays-de-la-Loire";"56.10A";"1-000863";"2025-06-26";"47.22792826416092";"-1.478964872839054"
"CIE THEATRE ALIBI-FABRIQUE DE THEATRE-SITE EUROPEEN DE CREATION";"THEATRE ALIBI";"Valide";"une association de loi 1901 ou 1908";"20200";"Haute-Corse";"Corse";"90.01Z";"1-000865";"2025-06-26";"42.727882373660776";"9.39619190790821"
"LA DOUCE FOLIE";"COMPTOIR INTERNATIONAL ACHATS ""C.I.A""";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"63170";"Puy-de-Dôme";"Auvergne-Rhône-Alpes";"56.30Z";"1-000890";"2025-06-26";"45.74082056042639";"3.153124971357236"
"Amphithéâtre Thomas Narcejac";"CA PORNIC AGGLO PAYS DE RETZ";"Valide";"un organisme public ou mixte";"44210";"Loire-Atlantique";"Pays-de-la-Loire";"84.11Z";"1-000897";"2025-06-27";"47.19016420332371";"-2.049885679740715"
"Théâtre CHANZY";"COMMUNE D'ANGERS";"Valide";"un organisme public ou mixte";"49000";"Maine-et-Loire";"Pays-de-la-Loire";"84.11Z";"1-000902";"2025-06-27";"47.48925036836916";"-0.50853337378345"
"Grand Théâtre d'Angers";"COMMUNE D'ANGERS";"Valide";"un organisme public ou mixte";"49000";"Maine-et-Loire";"Pays-de-la-Loire";"84.11Z";"1-000905";"2025-06-27";"47.48925036836916";"-0.50853337378345"
"Salle Claude Chabrol";"COMMUNE D'ANGERS";"Valide";"un organisme public ou mixte";"49000";"Maine-et-Loire";"Pays-de-la-Loire";"84.11Z";"1-000906";"2025-06-27";"47.48925036836916";"-0.50853337378345"
"SNC Le Mas de Pierre";"LE MAS DE PIERRE";"Invalidé";"";"06570";"Alpes-Maritimes";"Provence-Alpes-Côte d'Azur";"55.10Z";"1-000919";"";"43.67329546167507";"7.123703176289634"
"SNC Le Mas de Pierre";"LE MAS DE PIERRE";"Invalidé";"";"06570";"Alpes-Maritimes";"Provence-Alpes-Côte d'Azur";"55.10Z";"1-000920";"";"43.67329546167507";"7.123703176289634"
"COMEDIE TRIOMPHE";"COMEDIE TRIOMPHE";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"42000";"Loire";"Auvergne-Rhône-Alpes";"90.04Z";"1-000921";"2025-06-27";"45.40739910467671";"4.424974009644797"
"THELEME";"UNIVERSITE DE TOURS";"Valide";"un organisme public ou mixte";"37000";"Indre-et-Loire";"Centre-Val de Loire";"85.42Z";"1-000928";"2025-07-18";"47.361715482696674";"0.689210702589968"
"Le Théâtre perché";"LE  THEATRE PERCHE";"Valide";"une association de loi 1901 ou 1908";"89210";"Yonne";"Bourgogne-Franche-Comté";"90.02Z";"1-000939";"2025-07-03";"48.119554900721404";"3.667923675527839"
"Salle événementielle l'Empire";"COMMUNE D'AUXONNE";"Valide";"un organisme public ou mixte";"21130";"Côte-d'Or";"Bourgogne-Franche-Comté";"84.11Z";"1-000940";"2025-06-28";"47.21758209748509";"5.316623288805024"
"ms vacances";"CAMPING LA COTE SAUVAGE";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"17570";"Charente-Maritime";"Nouvelle-Aquitaine";"55.30Z";"1-000941";"2025-06-28";"45.67721530662445";"-1.146047767006845"
"LE CARRE BLANC";"RAMPART";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"06400";"Alpes-Maritimes";"Provence-Alpes-Côte d'Azur";"56.30Z";"1-000985";"2025-06-29";"43.50629692028842";"7.057098593270103"
"théâtre des folies bergère";"LA FNEMS";"Invalide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"75009";"Paris";"Île-de-France";"82.30Z";"1-000996";"";"48.87068784518641";"2.347918228212595"
"Groupe SPPEC";"GROUPE SPPEC";"Invalide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"49300";"Maine-et-Loire";"Pays-de-la-Loire";"90.02Z";"1-001043";"";"47.01500447223879";"-0.873470489130741"
"La Java";"001";"Valide";"une association de loi 1901 ou 1908";"33680";"Gironde";"Nouvelle-Aquitaine";"94.99Z";"1-001045";"2025-07-02";"44.872413250807405";"-1.03739327580948"
"Mairie";"FC ARTIFICES";"Valide";"";"80390";"Somme";"Hauts-de-France";"90.01Z";"1-001052";"2025-07-02";"50.07129678253104";"1.611472739797998"
"Station Volubile";"TIEGEZH TROADEC";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"29880";"Finistère";"Bretagne";"56.10A";"1-001054";"2025-07-02";"48.61126613571977";"-4.574420782400626"
"Salle des fêtes Georges Brassens";"COMMUNE DE BOLLENE";"Valide";"un organisme public ou mixte";"84500";"Vaucluse";"Provence-Alpes-Côte d'Azur";"84.11Z";"1-001063";"2025-07-02";"44.27807848462662";"4.803493729408472"
"Salle de spectacle La Cigalière";"COMMUNE DE BOLLENE";"Valide";"un organisme public ou mixte";"84500";"Vaucluse";"Provence-Alpes-Côte d'Azur";"84.11Z";"1-001064";"2025-07-02";"44.27807848462662";"4.803493729408472"
"Cloître Saint-Louis, Salle des Colloques, 2ème étage";"ASS GESTION FESTIVAL D'AVIGNON";"Valide";"une association de loi 1901 ou 1908";"84000";"Vaucluse";"Provence-Alpes-Côte d'Azur";"90.01Z";"1-001075";"2025-07-02";"43.996639891561024";"4.845568850662445"
"bientôt la mer";"LES QUATRE FANTASTIQUES";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"22190";"Côtes d'Armor";"Bretagne";"56.10A";"1-001093";"2025-08-01";"48.52722017000175";"-2.821429747439937"
"L'Aqueduc";"COMMUNE DE DARDILLY";"Valide";"un organisme public ou mixte";"69570";"Rhône";"Auvergne-Rhône-Alpes";"84.11Z";"1-001095";"2025-07-03";"45.787640755121274";"4.732006838696996"
"HELLCITY";"SOCIETE DES BRASSERIES NANTAISES ET MELUSINE";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"44190";"Loire-Atlantique";"Pays-de-la-Loire";"56.30Z";"1-001098";"2025-07-03";"47.09380422298114";"-1.404215716145477"
"BIBLIOTHEQUE TOUSSAINT";"COMMUNE D'ANGERS";"Valide";"un organisme public ou mixte";"49000";"Maine-et-Loire";"Pays-de-la-Loire";"84.11Z";"1-001100";"2025-07-03";"47.48925036836916";"-0.50853337378345"
"Natif Records Café";"BAGNIS PIERRE";"Invalidé";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"83000";"Var";"Provence-Alpes-Côte d'Azur";"74.10Z";"1-001101";"";"43.10635772352976";"5.955130249548276"
"Maison de quartier Le";"ASSOCIATION ECHO D'AFRIQUE";"Valide";"une association de loi 1901 ou 1908";"44340";"Loire-Atlantique";"Pays-de-la-Loire";"01.29Z";"1-001109";"2025-07-07";"47.188567083032524";"-1.668225747287058"
"Vent D ouest Café";"SDH CAFE";"Invalide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"64600";"Pyrénées-Atlantiques";"Nouvelle-Aquitaine";"56.10A";"1-001112";"";"43.48838625267919";"-1.497756927770707"
"CHATEAU ROYAL D'AMBOISE";"FONDATION SAINT LOUIS";"Valide";"une association de loi 1901 ou 1908";"37400";"Indre-et-Loire";"Centre-Val de Loire";"91.03Z";"1-001118";"2025-07-03";"47.37925954945582";"0.942642646766024"
"Orangerie de la Baie - Hippodrome du Touquet-Paris-Plage";"F.L.P";"Invalide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"62520";"Paris";"Île-de-France";"90.02Z";"1-001127";"";"48.86360830499074";"2.310390240755495"
"SALLE DE SPECTACLE ""LOU MESCLUN"" Centre AnimaNice Maioun dou Rai";"COMMUNE DE NICE";"Valide";"un organisme public ou mixte";"06100";"Alpes-Maritimes";"Provence-Alpes-Côte d'Azur";"84.11Z";"1-001135";"2025-07-03";"43.72368306630774";"7.321258346758294"
